id_annotation,image_id,category_id,bbox,area,segmentation,iscrowd,id_image,license,file_name,height,width,date_captured,id,name,supercategory,bbox_width,bbox_height,bbox_aspect_ratio,resolution
2205,1006,5,"[280, 273, 116.25, 123.333]",14337.5,"[[391.25, 374.444, 391.25, 363.333, 388.125, 357.778, 348.125, 328.889, 288.125, 275.556, 281.875, 273.333, 280, 276.667, 291.25, 338.889, 303.125, 382.222, 309.375, 386.667, 311.25, 381.111, 310.625, 373.333, 324.375, 373.333, 325, 370, 320, 365.556, 328.125, 360, 336.875, 368.889, 350.625, 373.333, 376.875, 395.556, 383.75, 396.667, 396.25, 387.778, 391.25, 374.444]]",0,1006,1,9633202-maruti-maruti_suzuki_dzire_2017-2020_zxi-2018-minor_scratch-dents_jpeg.rf.ab25220a6e594eddc0672260a0fe5e82.jpg,640,640,2023-11-03T15:39:36+00:00,5,moderate-scratch,severity-damage,116.25,123.333,0.942570115054365,409600
2206,1007,2,"[265, 449, 8.75, 50]",437.5,"[[273.75, 461.111, 273.75, 452.222, 271.875, 448.889, 268.75, 454.444, 268.75, 465.556, 265, 485.556, 265, 498.889, 267.5, 498.889, 271.25, 487.778, 273.75, 461.111]]",0,1007,1,2brM8JvvQ7-2B_eFiBgvx2Fw_jpeg.rf.aac2ef2f0dfb3ab7544c38a96931f740.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,8.75,50.0,0.175,409600
2207,1008,2,"[320, 320, 7.5, 36.667]",275.0,"[[325, 325.556, 321.875, 320, 320, 323.333, 321.25, 343.333, 323.75, 354.444, 326.25, 356.667, 327.5, 341.111, 325, 325.556]]",0,1008,1,9561446-hyundai-hyundai_verna_2017-2020_16_vtvt_sx_o_at-2017-minor_dent-dents_jpeg.rf.ab0d05cde836210f17a657a7df8ef442.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,7.5,36.667,0.20454359505822672,409600
2208,1009,4,"[321, 278, 27.5, 107.778]",2963.889,"[[342.5, 312.222, 345, 294.444, 348.75, 290, 341.875, 282.222, 323.125, 277.778, 322.5, 283.333, 328.75, 321.111, 327.5, 327.778, 331.25, 332.222, 336.25, 352.222, 335.625, 355.556, 333.125, 355.556, 330, 350, 330, 336.667, 326.25, 338.889, 327.5, 350, 321.25, 365.556, 330, 385.556, 330.625, 382.222, 339.375, 384.444, 345, 378.889, 342.5, 312.222]]",0,1009,1,9513150-hyundai-hyundai_elite_i20_2014-2018_sportz_12-2017-minor_dent-dents_jpeg.rf.abe4507ee61617f8bc2f6ecaf791fa84.jpg,640,640,2023-11-03T15:39:36+00:00,4,moderate-dent,severity-damage,27.5,107.778,0.2551541130843029,409600
2209,1010,2,"[298, 344, 38.75, 51.111]",1980.556,"[[336.25, 345.556, 329.375, 344.444, 316.875, 357.778, 297.5, 392.222, 298.125, 395.556, 300, 394.444, 320.625, 362.222, 325.625, 355.556, 333.125, 353.333, 336.25, 345.556]]",0,1010,1,9813397-hyundai-hyundai_creta_2018-2020_16_sx_at_vtvt-2018-minor_scratch-dents_jpeg.rf.ac9afd6d407bd37aa5011009244f10c6.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,38.75,51.111,0.7581538220735263,409600
2210,1011,4,"[240, 287, 265, 149.167]",39529.166,"[[482.5, 420.833, 490.625, 418.333, 493.125, 413.333, 496.875, 413.333, 498.75, 410.833, 497.5, 407.5, 500.625, 406.667, 505, 397.5, 501.25, 385.833, 497.5, 382.5, 500, 379.167, 500, 370.833, 497.5, 367.5, 498.75, 359.167, 496.25, 355.833, 497.5, 344.167, 493.75, 340.833, 496.25, 337.5, 492.5, 335.833, 496.25, 332.5, 492.5, 327.5, 493.125, 323.333, 489.375, 328.333, 484.375, 323.333, 468.125, 323.333, 465.625, 316.667, 459.375, 316.667, 446.875, 308.333, 444.375, 310, 441.875, 306.667, 438.125, 313.333, 430.625, 310, 428.125, 315, 423.125, 315, 418.75, 309.167, 420.625, 305, 416.875, 305, 414.375, 310, 411.875, 310, 396.875, 300, 389.375, 300, 383.125, 303.333, 383.75, 307.5, 376.875, 315, 371.25, 310.833, 371.25, 305.833, 373.75, 302.5, 371.875, 300, 361.25, 295.833, 361.875, 293.333, 365.625, 293.333, 365.625, 290, 358.125, 288.333, 358.75, 290.833, 354.375, 296.667, 349.375, 296.667, 344.375, 288.333, 340.625, 286.667, 336.875, 296.667, 335, 295.833, 335, 289.167, 333.125, 288.333, 331.25, 290.833, 332.5, 295.833, 330.625, 300, 325.625, 301.667, 323.125, 298.333, 316.875, 305, 311.875, 301.667, 309.375, 296.667, 304.375, 296.667, 302.5, 294.167, 305, 292.5, 301.875, 291.667, 295.625, 301.667, 290.625, 303.333, 289.375, 298.333, 287.5, 309.167, 283.125, 308.333, 281.875, 311.667, 278.125, 296.667, 276.25, 302.5, 277.5, 307.5, 275.625, 311.667, 272.5, 310.833, 272.5, 320.833, 267.5, 324.167, 267.5, 330.833, 265.625, 333.333, 264.375, 330, 261.875, 333.333, 260, 330.833, 260, 317.5, 258.125, 316.667, 257.5, 330.833, 252.5, 337.5, 256.25, 344.167, 240, 349.167, 243.125, 353.333, 245.625, 351.667, 246.875, 355, 325.625, 366.667, 374.375, 380, 444.375, 418.333, 463.125, 425, 476.875, 433.333, 488.75, 435.833, 490, 429.167, 485.625, 425, 484.375, 426.667, 482.5, 420.833]]",0,1011,1,6443675-volkswagen-volkswagen_vento_2017-2019_highline_plus-2017-minor_dent-dents_jpeg.rf.ac02841105d8771b1354cc342df2961d.jpg,640,640,2023-11-03T15:39:36+00:00,4,moderate-dent,severity-damage,265.0,149.167,1.776532342944485,409600
2211,1012,5,"[293, 370, 36.272, 8.125]",294.713,"[[329.241, 371.875, 319.475, 370, 292.969, 376.875, 304.129, 378.125, 325.056, 375, 329.241, 371.875]]",0,1012,1,maruti-suzuki-maruti-suzuki-alto-2020-1727054287_01_jpeg.rf.ac981f768c10a5812ba71d38e3d57d57.jpg,640,640,2023-11-03T15:39:36+00:00,5,moderate-scratch,severity-damage,36.272,8.125,4.464246153846154,409600
2212,1012,5,"[324, 383, 22.321, 6.25]",139.509,"[[344.587, 382.5, 323.661, 385.625, 327.846, 388.75, 340.402, 388.125, 345.982, 386.875, 344.587, 382.5]]",0,1012,1,maruti-suzuki-maruti-suzuki-alto-2020-1727054287_01_jpeg.rf.ac981f768c10a5812ba71d38e3d57d57.jpg,640,640,2023-11-03T15:39:36+00:00,5,moderate-scratch,severity-damage,22.321,6.25,3.5713600000000003,409600
2213,1013,1,"[276, 303, 11.25, 12.5]",140.625,"[[276.25, 315.833, 285, 315.833, 287.5, 307.5, 284.375, 303.333, 278.125, 303.333, 276.25, 315.833]]",0,1013,1,maruti-suzuki-maruti-suzuki-ciaz-2019-1726772017_04_jpeg.rf.ac77249f9293b6bd554ab8b1f46f87b9.jpg,640,640,2023-11-03T15:39:36+00:00,1,minor-dent,severity-damage,11.25,12.5,0.9,409600
2214,1013,2,"[209, 307, 12.5, 10.833]",135.417,"[[208.75, 312.5, 210.625, 316.667, 218.75, 317.5, 221.25, 312.5, 219.375, 306.667, 211.875, 308.333, 208.75, 312.5]]",0,1013,1,maruti-suzuki-maruti-suzuki-ciaz-2019-1726772017_04_jpeg.rf.ac77249f9293b6bd554ab8b1f46f87b9.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,12.5,10.833,1.153881657897166,409600
2215,1014,6,"[28, 290, 308.489, 293.481]",90535.618,"[[27.626, 367.735, 27.626, 505.635, 41.439, 583.425, 244.029, 572.818, 333.813, 533.923, 336.115, 332.376, 119.712, 332.376, 55.252, 304.088, 59.856, 289.945, 48.345, 293.481, 27.626, 367.735]]",0,1014,1,0302_JPEG_jpg.rf.acbe95cf38e85be21edb31e850bfe78a.jpg,640,640,2023-11-03T15:39:36+00:00,6,severe-broken,severity-damage,308.489,293.481,1.0511378930833681,409600
2216,1015,2,"[383, 327, 13.75, 11.111]",152.778,"[[390.625, 326.667, 382.5, 332.222, 386.875, 337.778, 395, 336.667, 396.25, 330, 390.625, 326.667]]",0,1015,1,9018264-hyundai-hyundai_creta_2018-2020_16_sx_dual_tone-2018-minor_dent-dents_jpeg.rf.acd6cc758991e340753613e02ed36896.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,13.75,11.111,1.2375123751237511,409600
2217,1015,2,"[365, 353, 13.75, 15.556]",213.889,"[[368.125, 353.333, 365, 354.444, 368.125, 364.444, 373.125, 368.889, 378.75, 367.778, 375.625, 360, 368.125, 353.333]]",0,1015,1,9018264-hyundai-hyundai_creta_2018-2020_16_sx_dual_tone-2018-minor_dent-dents_jpeg.rf.acd6cc758991e340753613e02ed36896.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,13.75,15.556,0.8839033170480843,409600
2218,1015,2,"[384, 338, 8.125, 12.222]",99.306,"[[383.75, 341.111, 385.625, 348.889, 391.25, 350, 391.875, 337.778, 383.75, 341.111]]",0,1015,1,9018264-hyundai-hyundai_creta_2018-2020_16_sx_dual_tone-2018-minor_dent-dents_jpeg.rf.acd6cc758991e340753613e02ed36896.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,8.125,12.222,0.6647848142693504,409600
2219,1015,2,"[625, 151, 3.125, 12.222]",38.194,"[[625, 154.444, 625, 163.333, 627.5, 163.333, 628.125, 151.111, 625, 154.444]]",0,1015,1,9018264-hyundai-hyundai_creta_2018-2020_16_sx_dual_tone-2018-minor_dent-dents_jpeg.rf.acd6cc758991e340753613e02ed36896.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,3.125,12.222,0.25568646702667325,409600
2220,1015,2,"[600, 202, 6.25, 13.333]",83.333,"[[603.125, 202.222, 600, 212.222, 601.875, 215.556, 606.25, 214.444, 606.25, 207.778, 603.125, 202.222]]",0,1015,1,9018264-hyundai-hyundai_creta_2018-2020_16_sx_dual_tone-2018-minor_dent-dents_jpeg.rf.acd6cc758991e340753613e02ed36896.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,6.25,13.333,0.4687617190429761,409600
2221,1015,2,"[438, 202, 5, 6.667]",33.333,"[[437.5, 203.333, 438.125, 208.889, 442.5, 207.778, 441.875, 202.222, 437.5, 203.333]]",0,1015,1,9018264-hyundai-hyundai_creta_2018-2020_16_sx_dual_tone-2018-minor_dent-dents_jpeg.rf.acd6cc758991e340753613e02ed36896.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,5.0,6.667,0.7499625018749063,409600
2222,1015,2,"[323, 380, 25, 28.889]",722.222,"[[341.875, 382.222, 338.75, 385.556, 342.5, 392.222, 341.875, 397.778, 336.875, 388.889, 331.875, 388.889, 324.375, 380, 322.5, 381.111, 325.625, 404.444, 329.375, 397.778, 333.125, 397.778, 344.375, 408.889, 347.5, 407.778, 345, 387.778, 341.875, 382.222]]",0,1015,1,9018264-hyundai-hyundai_creta_2018-2020_16_sx_dual_tone-2018-minor_dent-dents_jpeg.rf.acd6cc758991e340753613e02ed36896.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,25.0,28.889,0.86538128699505,409600
2223,1016,4,"[278, 468, 52.5, 12.222]",641.667,"[[326.25, 467.778, 316.667, 469.383, 284.722, 468.148, 277.5, 476.667, 279.375, 480, 325, 478.889, 330, 476.667, 326.25, 467.778]]",0,1016,1,q9vUPr-2BlTCeuDQVI47BkCw_jpeg.rf.ace5be8f0172d2deab5da37f1b8ace29.jpg,640,640,2023-11-03T15:39:36+00:00,4,moderate-dent,severity-damage,52.5,12.222,4.29553264604811,409600
2224,1016,1,"[400, 411, 2.5, 4.444]",11.111,"[[400, 412.222, 400.625, 415.556, 402.5, 414.444, 401.875, 411.111, 400, 412.222]]",0,1016,1,q9vUPr-2BlTCeuDQVI47BkCw_jpeg.rf.ace5be8f0172d2deab5da37f1b8ace29.jpg,640,640,2023-11-03T15:39:36+00:00,1,minor-dent,severity-damage,2.5,4.444,0.5625562556255626,409600
2225,1016,2,"[364, 448, 10, 8.889]",88.889,"[[368.889, 447.901, 363.75, 447.778, 365.278, 454.568, 371.25, 456.667, 373.75, 454.444, 368.889, 447.901]]",0,1016,1,q9vUPr-2BlTCeuDQVI47BkCw_jpeg.rf.ace5be8f0172d2deab5da37f1b8ace29.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,10.0,8.889,1.1249859376757791,409600
2226,1016,2,"[499, 313, 3.75, 25.556]",95.833,"[[501.25, 314.444, 499.375, 313.333, 498.75, 338.889, 501.25, 338.889, 502.5, 323.333, 501.25, 314.444]]",0,1016,1,q9vUPr-2BlTCeuDQVI47BkCw_jpeg.rf.ace5be8f0172d2deab5da37f1b8ace29.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,3.75,25.556,0.14673657849428706,409600
2227,1016,2,"[474, 360, 13.75, 10]",137.5,"[[485.625, 360, 473.75, 361.111, 475.625, 368.889, 483.75, 370, 487.5, 367.778, 485.625, 360]]",0,1016,1,q9vUPr-2BlTCeuDQVI47BkCw_jpeg.rf.ace5be8f0172d2deab5da37f1b8ace29.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,13.75,10.0,1.375,409600
2228,1016,2,"[454, 400, 5, 7.778]",38.889,"[[454.375, 400, 453.75, 405.556, 457.5, 407.778, 458.75, 401.111, 454.375, 400]]",0,1016,1,q9vUPr-2BlTCeuDQVI47BkCw_jpeg.rf.ace5be8f0172d2deab5da37f1b8ace29.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,5.0,7.778,0.6428387760349704,409600
2229,1017,1,"[195, 181, 130.965, 217.732]",28515.321,"[[217.452, 293.608, 234.749, 313.402, 229.807, 349.691, 252.046, 389.278, 269.344, 399.175, 323.707, 300.206, 326.178, 270.515, 298.996, 188.041, 249.575, 181.443, 202.625, 191.34, 195.212, 230.928, 217.452, 293.608]]",0,1017,1,0589_JPEG_jpg.rf.ad0411e76268f9fd79bbc9cc96a1c706.jpg,640,640,2023-11-03T15:39:36+00:00,1,minor-dent,severity-damage,130.965,217.732,0.601496334943876,409600
2230,1018,1,"[129, 175, 281.068, 298.667]",83945.717,"[[174.718, 209.067, 134.837, 221.867, 129.139, 238.933, 195.608, 260.267, 199.407, 324.267, 218.398, 392.533, 244.985, 443.733, 277.27, 473.6, 326.647, 469.333, 368.427, 422.4, 393.116, 358.4, 410.208, 264.533, 402.611, 209.067, 383.62, 183.467, 210.801, 174.933, 174.718, 209.067]]",0,1018,1,0485_JPEG_jpg.rf.acde23d22964b188ba67200d0abb5477.jpg,640,640,2023-11-03T15:39:36+00:00,1,minor-dent,severity-damage,281.068,298.667,0.941074842550399,409600
2231,1018,2,"[122, 226, 18.991, 162.133]",3079.09,"[[121.543, 328.533, 127.24, 375.467, 140.534, 388.267, 129.139, 226.133, 121.543, 328.533]]",0,1018,1,0485_JPEG_jpg.rf.acde23d22964b188ba67200d0abb5477.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,18.991,162.133,0.11713223094619848,409600
2232,1019,6,"[0, 13, 640, 626.804]",401154.639,"[[640, 140.206, 632.587, 140.206, 640, 133.608, 638.764, 59.381, 159.382, 13.196, 2.471, 183.093, 0, 486.598, 72.896, 550.928, 211.274, 640, 612.819, 638.351, 630.116, 628.454, 636.293, 488.247, 640, 555.876, 640, 140.206]]",0,1019,1,0045_JPEG_jpg.rf.ad633ed4869783d8a56ad5b85442e7e6.jpg,640,640,2023-11-03T15:39:36+00:00,6,severe-broken,severity-damage,640.0,626.804,1.0210528331025328,409600
2233,1020,2,"[244, 450, 21.25, 17.5]",371.875,"[[243.75, 454.167, 249.375, 463.333, 258.75, 467.5, 265, 459.167, 261.875, 451.667, 251.875, 450, 243.75, 454.167]]",0,1020,1,maruti-suzuki-maruti-suzuki-ciaz-2021-1727649288_01_jpeg.rf.ad3c54d0148bb4860b2b52a12696b923.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,21.25,17.5,1.2142857142857142,409600
2234,1020,2,"[266, 447, 20, 12.5]",250.0,"[[268.125, 456.667, 275, 459.167, 286.25, 447.5, 276.875, 446.667, 266.25, 452.5, 268.125, 456.667]]",0,1020,1,maruti-suzuki-maruti-suzuki-ciaz-2021-1727649288_01_jpeg.rf.ad3c54d0148bb4860b2b52a12696b923.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,20.0,12.5,1.6,409600
2235,1020,2,"[101, 468, 6.25, 7.5]",46.875,"[[106.25, 475.833, 107.5, 470.833, 104.375, 468.333, 101.25, 474.167, 106.25, 475.833]]",0,1020,1,maruti-suzuki-maruti-suzuki-ciaz-2021-1727649288_01_jpeg.rf.ad3c54d0148bb4860b2b52a12696b923.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,6.25,7.5,0.8333333333333334,409600
2236,1021,2,"[184, 309, 5, 65.497]",327.487,"[[183.75, 371.892, 187.5, 374.112, 188.75, 323.046, 186.875, 308.615, 183.75, 327.487, 183.75, 371.892]]",0,1021,1,maruti-suzuki-maruti-suzuki-s-presso-2022-1727291315_01_jpeg.rf.ad505aa3b84d09bb728dbeae5edda5d3.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,5.0,65.497,0.07633937432248805,409600
2237,1021,2,"[153, 262, 5, 5.551]",27.753,"[[156.875, 261.989, 152.5, 267.54, 157.5, 267.54, 156.875, 261.989]]",0,1021,1,maruti-suzuki-maruti-suzuki-s-presso-2022-1727291315_01_jpeg.rf.ad505aa3b84d09bb728dbeae5edda5d3.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,5.0,5.551,0.9007386056566384,409600
2238,1021,5,"[85, 393, 35, 41.075]",1437.611,"[[111.875, 392.984, 99.375, 408.526, 93.125, 421.847, 88.125, 424.067, 85, 420.737, 88.125, 430.728, 101.25, 434.059, 111.875, 415.187, 120, 407.416, 115.625, 392.984, 111.875, 392.984]]",0,1021,1,maruti-suzuki-maruti-suzuki-s-presso-2022-1727291315_01_jpeg.rf.ad505aa3b84d09bb728dbeae5edda5d3.jpg,640,640,2023-11-03T15:39:36+00:00,5,moderate-scratch,severity-damage,35.0,41.075,0.8520998174071819,409600
2239,1021,5,"[268, 420, 5, 7.771]",38.854,"[[271.25, 427.398, 272.5, 420.737, 268.125, 419.627, 267.5, 425.178, 271.25, 427.398]]",0,1021,1,maruti-suzuki-maruti-suzuki-s-presso-2022-1727291315_01_jpeg.rf.ad505aa3b84d09bb728dbeae5edda5d3.jpg,640,640,2023-11-03T15:39:36+00:00,5,moderate-scratch,severity-damage,5.0,7.771,0.6434178355424013,409600
2240,1022,5,"[225, 372, 15, 22.383]",335.744,"[[235.625, 394.284, 240, 389.979, 240, 379.649, 234.375, 371.901, 230.625, 371.901, 225, 383.092, 225, 388.258, 230, 393.423, 235.625, 394.284]]",0,1022,1,maruti-suzuki-maruti-suzuki-vitara-brezza-2020-1727628420_02_jpeg.rf.ad74d4c67d8f2a68896557dcb07c6287.jpg,640,640,2023-11-03T15:39:36+00:00,5,moderate-scratch,severity-damage,15.0,22.383,0.6701514542286557,409600
2241,1023,2,"[278, 286, 21.667, 8.125]",176.042,"[[295.833, 293.75, 300, 288.125, 295.833, 286.25, 282.5, 287.5, 278.333, 291.875, 288.333, 294.375, 295.833, 293.75]]",0,1023,1,maruti-suzuki-maruti-suzuki-swift-dzire-tour-2019-1664067728_01_jpeg.rf.adec490fde7a1deacb17a17af7f82f89.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,21.667,8.125,2.6667076923076927,409600
2242,1023,2,"[395, 248, 11.667, 6.25]",72.917,"[[404.167, 253.75, 406.667, 249.375, 397.5, 247.5, 395, 250.625, 398.333, 253.125, 404.167, 253.75]]",0,1023,1,maruti-suzuki-maruti-suzuki-swift-dzire-tour-2019-1664067728_01_jpeg.rf.adec490fde7a1deacb17a17af7f82f89.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,11.667,6.25,1.86672,409600
2243,1024,1,"[299, 398, 13.75, 25.556]",351.389,"[[298.75, 416.667, 299.375, 422.222, 306.25, 423.333, 312.5, 405.556, 311.875, 397.778, 305.625, 400, 298.75, 416.667]]",0,1024,1,9271257-renault-renault_scala_2012-2018_rxl-2016-minor_dent-dents_jpeg.rf.ae31347ac58c1670af59ef2d5ed99e39.jpg,640,640,2023-11-03T15:39:36+00:00,1,minor-dent,severity-damage,13.75,25.556,0.5380341211457191,409600
2244,1025,2,"[400, 330, 3.75, 4.167]",15.625,"[[403.75, 332.5, 400.625, 330, 400, 334.167, 403.75, 332.5]]",0,1025,1,maruti-suzuki-maruti-suzuki-alto-2019-1700473971_08_jpeg.rf.ae06012bf79e64dc39866b9fee5e60dc.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,3.75,4.167,0.8999280057595392,409600
2245,1025,2,"[415, 307, 6.25, 7.5]",46.875,"[[421.25, 310.833, 419.375, 306.667, 415, 309.167, 417.5, 314.167, 421.25, 310.833]]",0,1025,1,maruti-suzuki-maruti-suzuki-alto-2019-1700473971_08_jpeg.rf.ae06012bf79e64dc39866b9fee5e60dc.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,6.25,7.5,0.8333333333333334,409600
2246,1025,2,"[174, 245, 6.25, 6.667]",41.667,"[[179.375, 251.667, 180, 247.5, 176.875, 245, 173.75, 249.167, 175, 250.833, 179.375, 251.667]]",0,1025,1,maruti-suzuki-maruti-suzuki-alto-2019-1700473971_08_jpeg.rf.ae06012bf79e64dc39866b9fee5e60dc.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,6.25,6.667,0.9374531273436328,409600
2247,1025,2,"[165, 513, 7.5, 6.667]",50.0,"[[171.875, 520, 172.5, 517.5, 168.125, 513.333, 165, 515.833, 166.25, 519.167, 171.875, 520]]",0,1025,1,maruti-suzuki-maruti-suzuki-alto-2019-1700473971_08_jpeg.rf.ae06012bf79e64dc39866b9fee5e60dc.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,7.5,6.667,1.1249437528123594,409600
2248,1025,2,"[132, 480, 3.125, 4.167]",13.021,"[[135, 480.833, 131.875, 480, 133.75, 484.167, 135, 480.833]]",0,1025,1,maruti-suzuki-maruti-suzuki-alto-2019-1700473971_08_jpeg.rf.ae06012bf79e64dc39866b9fee5e60dc.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,3.125,4.167,0.7499400047996161,409600
2249,1025,2,"[226, 217, 5, 6.667]",33.333,"[[230.625, 223.333, 231.25, 219.167, 226.875, 216.667, 226.25, 222.5, 230.625, 223.333]]",0,1025,1,maruti-suzuki-maruti-suzuki-alto-2019-1700473971_08_jpeg.rf.ae06012bf79e64dc39866b9fee5e60dc.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,5.0,6.667,0.7499625018749063,409600
2250,1025,2,"[206, 413, 6.25, 6.667]",41.667,"[[210.625, 420, 212.5, 414.167, 206.875, 413.333, 206.25, 419.167, 210.625, 420]]",0,1025,1,maruti-suzuki-maruti-suzuki-alto-2019-1700473971_08_jpeg.rf.ae06012bf79e64dc39866b9fee5e60dc.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,6.25,6.667,0.9374531273436328,409600
2251,1025,2,"[173, 387, 7.5, 7.5]",56.25,"[[180, 392.5, 176.875, 386.667, 172.5, 390.833, 175, 394.167, 180, 392.5]]",0,1025,1,maruti-suzuki-maruti-suzuki-alto-2019-1700473971_08_jpeg.rf.ae06012bf79e64dc39866b9fee5e60dc.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,7.5,7.5,1.0,409600
2252,1025,3,"[495, 512, 21.25, 30.833]",655.208,"[[503.125, 540, 507.5, 534.167, 516.25, 519.167, 515.625, 511.667, 505, 520.833, 495, 537.5, 495, 542.5, 503.125, 540]]",0,1025,1,maruti-suzuki-maruti-suzuki-alto-2019-1700473971_08_jpeg.rf.ae06012bf79e64dc39866b9fee5e60dc.jpg,640,640,2023-11-03T15:39:36+00:00,3,moderate-broken,severity-damage,21.25,30.833,0.6891966399636753,409600
2253,1026,2,"[281, 247, 16.25, 13.333]",216.667,"[[288.125, 260, 295.625, 256.667, 297.5, 249.167, 291.875, 246.667, 281.25, 257.5, 282.5, 259.167, 288.125, 260]]",0,1026,1,9820697-honda-honda_amaze_15_vx_i-dtec-2019-minor_scratch-dents_jpeg.rf.ae2711705eae2dce4e0e52095d322d37.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,16.25,13.333,1.2187804695117377,409600
2254,1027,2,"[386, 395, 12.5, 8.784]",109.797,"[[398.125, 402.703, 398.75, 399.324, 395.625, 395.946, 388.125, 394.595, 386.25, 402.027, 390, 403.378, 398.125, 402.703]]",0,1027,1,maruti-suzuki-maruti-suzuki-vitara-brezza-2018-1726908562_01_jpeg.rf.aebd8e5724a3331cff45bd4448b2ebec.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,12.5,8.784,1.4230418943533696,409600
2255,1028,4,"[0, 275, 418.182, 290.909]",121652.893,"[[0, 566.154, 265.455, 557.203, 356.364, 541.538, 381.818, 521.399, 418.182, 427.413, 418.182, 396.084, 389.091, 358.042, 378.182, 299.86, 345.455, 288.671, 287.273, 286.434, 247.273, 302.098, 221.818, 284.196, 3.636, 275.245, 0, 335.664, 94.545, 335.664, 229.091, 311.049, 240, 317.762, 221.818, 373.706, 181.818, 416.224, 0, 431.888, 0, 566.154]]",0,1028,1,0438_JPEG_jpg.rf.ae7f91ed72f47b99f6633d5d471c9c17.jpg,640,640,2023-11-03T15:39:36+00:00,4,moderate-dent,severity-damage,418.182,290.909,1.4375010742190857,409600
2256,1029,6,"[0, 111, 421.622, 474.353]",199997.456,"[[0, 280.471, 31.351, 278.588, 49.73, 363.294, 58.378, 359.529, 57.297, 335.059, 59.459, 365.176, 69.189, 352, 71.351, 382.118, 59.459, 384, 58.378, 397.176, 71.351, 400.941, 48.649, 402.824, 48.649, 417.882, 50.811, 406.588, 60.541, 412.235, 55.135, 421.647, 18.378, 429.176, 12.973, 476.235, 122.162, 508.235, 219.459, 576, 223.784, 560.941, 201.081, 547.765, 212.973, 545.882, 270.27, 585.412, 338.378, 560.941, 379.459, 523.294, 421.622, 408.471, 421.622, 374.588, 406.486, 382.118, 376.216, 190.118, 352.432, 137.412, 350.27, 111.059, 65.946, 112.941, 43.243, 197.647, 0, 246.588, 0, 280.471]]",0,1029,1,0303_JPEG_jpg.rf.aebfd6e2a3085adae52e731163edfa90.jpg,640,640,2023-11-03T15:39:36+00:00,6,severe-broken,severity-damage,421.622,474.353,0.8888359512852243,409600
2257,1031,2,"[381, 320, 75, 23.333]",1750.0,"[[441.875, 320, 435.625, 331.111, 409.375, 331.111, 390.625, 320, 381.25, 321.111, 386.875, 333.333, 394.375, 337.778, 455, 343.333, 456.25, 332.222, 448.125, 326.667, 444.375, 320, 441.875, 320]]",0,1031,1,8715176-hyundai-hyundai_i20_2012-2014_magna_o_12-2014-minor_dent-dents_jpeg.rf.aed4c8c0af81d568e386f1d154432f93.jpg,640,640,2023-11-03T15:39:36+00:00,2,minor-scratch,severity-damage,75.0,23.333,3.2143316333090475,409600
